source,year,ceremony,title,genre
golden globes,2025,83,Springsteen: Deliver Me from Nowhere,Drama
golden globes,2025,83,Springsteen: Deliver Me from Nowhere,Music
golden globes,2025,83,Springsteen: Deliver Me from Nowhere,Period Drama
golden globes,2025,83,Springsteen: Deliver Me from Nowhere,Psychological Drama
golden globes,2025,83,Springsteen: Deliver Me from Nowhere,Showbiz Drama
golden globes,2025,83,The Testament of Ann Lee,Drama
golden globes,2025,83,The Testament of Ann Lee,Musical
golden globes,2025,83,The Testament of Ann Lee,Period Drama
golden globes,2025,83,The Testament of Ann Lee,Biography
golden globes,2025,83,Train Dreams,Drama
golden globes,2025,83,Train Dreams,Psychological Drama
golden globes,2025,83,Train Dreams,Period Drama
golden globes,2025,83,Wicked: For Good,Family
golden globes,2025,83,Wicked: For Good,Fantasy
golden globes,2025,83,Wicked: For Good,Musical
golden globes,2025,83,Wicked: For Good,Drama
golden globes,2025,83,Wicked: For Good,Fairy Tale
golden globes,2025,83,Wicked: For Good,Romance
